participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_imagelinks
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_2","34","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","label1","35","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","13860","13860","labeling/outside_labeling/base1.png,labeling/outside_labeling/with_outside1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","label1","35","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_2","36","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","10967","10967","labeling/outside_labeling/circles/small_2.png,labeling/outside_labeling/circles/small_3.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_2","36","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_3","37","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","6196","6196","labeling/sliders/ex1_sliders/sameside1.png,labeling/sliders/ex1_sliders/sameside_hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_2_3","37","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_1","38","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","10061","10061","labeling/outside_labeling/circles/circle_1.png,labeling/outside_labeling/circles/circle_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_1_1","38","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":30,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_2","39","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","6487","6487","labeling/sliders/ex1_sliders/hor2.png,labeling/sliders/ex1_sliders/no_slider.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider1_1_2","39","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_3","40","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","4024","4024","labeling/outside_labeling/circles/small_3.png,labeling/outside_labeling/circles/small_1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_3","40","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_2","41","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","10649","10649","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/sameside_hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_2","41","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","label4","42","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","13655","13655","labeling/outside_labeling/base4.png,labeling/outside_labeling/with_outside4.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","label4","42","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_3","43","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","8985","8985","labeling/sliders/ex2_sliders/sameside1.png,labeling/sliders/ex2_sliders/sameside_hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_2_3","43","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_1","44","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","21430","21430","labeling/spring/spring_label_2.png,labeling/spring/spring_label_3.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_1","44","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_1","45","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","5121","5121","labeling/outside_labeling/circles/small_1.png,labeling/outside_labeling/circles/small_2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","circle_2_1","45","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_3","46","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","3537","3537","labeling/spring/spring_label_1.png,labeling/spring/spring_label_3.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","spring_3","46","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_1","47","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","5715","5715","labeling/sliders/ex2_sliders/no_slider.png,labeling/sliders/ex2_sliders/hor1.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","slider2_1_1","47","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","label2","48","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","3727","3727","labeling/outside_labeling/base2.png,labeling/outside_labeling/with_outside2.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","label2","48","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction4","49","","completed","undefined","undefined","undefined","100.00","undefined","undefined","undefined","undefined","12083","12083","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","introduction4","49","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate3_2","50","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","8921","8921","labeling/rotated/ex3_rotate/rotate_plus.png,labeling/rotated/ex3_rotate/hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate3_2","50","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate1_2","51","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","11444","11444","labeling/rotated/ex1_rotate/hor.png,labeling/rotated/ex1_rotate/rotate_plus.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate1_2","51","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate1_1","52","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","3480","3480","labeling/rotated/ex1_rotate/hor.png,labeling/rotated/ex1_rotate/rotate_min.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate1_1","52","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate2_1","53","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","3258","3258","labeling/rotated/ex2_rotate/hor.png,labeling/rotated/ex2_rotate/rotate_min.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate2_1","53","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate2_2","54","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","b","undefined","2929","2929","labeling/rotated/ex2_rotate/rotate_plus.png,labeling/rotated/ex2_rotate/hor.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate2_2","54","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate3_1","55","chosen_image","completed","undefined","undefined","undefined","100.00","Choose the picture your prefer","Select one:","a","undefined","3356","3356","labeling/rotated/ex3_rotate/hor.png,labeling/rotated/ex3_rotate/rotate_min.png"
"dd498109-8588-419f-a8dc-176c6f9f2033","rotate3_1","55","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"e726ce92-602d-4d2e-bffc-9fa76a7866db","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"f0a066f4-fb16-419b-bc14-951d31ed6ca8","participantTags","null","participantTags","undefined","undefined","undefined","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
